# BLASTN 2.9.0+
# Query: seq1
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq1	KF782805.1.1219	100.000	250	0	0	1	250	267	516	5.59e-129	462
seq1	JF810505.1.1238	100.000	250	0	0	1	250	214	463	5.59e-129	462
seq1	EU239198.1.1244	100.000	250	0	0	1	250	202	451	5.59e-129	462
seq1	JQ797310.1.1246	100.000	250	0	0	1	250	291	540	5.59e-129	462
seq1	JQ797309.1.1246	100.000	250	0	0	1	250	294	543	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq2
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq2	DQ450756.1.1277	100.000	250	0	0	1	250	290	539	5.59e-129	462
seq2	KF098039.1.1307	100.000	250	0	0	1	250	299	548	5.59e-129	462
seq2	JQ817735.1.1429	100.000	250	0	0	1	250	295	544	5.59e-129	462
seq2	FJ889297.1.1448	100.000	250	0	0	1	250	287	536	5.59e-129	462
seq2	JX133440.1.1451	100.000	250	0	0	1	250	321	570	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq3
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq3	EU133549.1.1306	100.000	250	0	0	1	250	298	547	5.59e-129	462
seq3	JF180381.1.1310	100.000	250	0	0	1	250	301	550	5.59e-129	462
seq3	LN572155.1.1319	100.000	250	0	0	1	250	296	545	5.59e-129	462
seq3	EU571199.1.1365	100.000	250	0	0	1	250	274	523	5.59e-129	462
seq3	HE818683.1.1380	100.000	250	0	0	1	250	246	495	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq4
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq4	JQ861384.1.1455	100.000	250	0	0	1	250	321	570	5.59e-129	462
seq4	EU881171.1.1453	100.000	250	0	0	1	250	321	570	5.59e-129	462
seq4	EU335286.1.1452	100.000	250	0	0	1	250	321	570	5.59e-129	462
seq4	LN562392.1.1321	99.600	250	1	0	1	250	301	550	2.60e-127	457
seq4	LN567270.1.1325	99.600	250	1	0	1	250	301	550	2.60e-127	457
# BLASTN 2.9.0+
# Query: seq5
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq5	KX389690.1.1211	100.000	250	0	0	1	250	226	475	5.59e-129	462
seq5	KX453912.1.1254	100.000	250	0	0	1	250	306	555	5.59e-129	462
seq5	KF463875.1.1264	100.000	250	0	0	1	250	145	394	5.59e-129	462
seq5	EU589286.1.1308	100.000	250	0	0	1	250	357	606	5.59e-129	462
seq5	GQ015543.1.1371	100.000	250	0	0	1	250	337	586	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq6
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq6	JF189161.1.1308	100.000	250	0	0	1	250	309	558	5.59e-129	462
seq6	DQ334628.1.1310	100.000	250	0	0	1	250	294	543	5.59e-129	462
seq6	LN563616.1.1314	100.000	250	0	0	1	250	308	557	5.59e-129	462
seq6	JN615848.1.1324	100.000	250	0	0	1	250	303	552	5.59e-129	462
seq6	EU133546.1.1332	100.000	250	0	0	1	250	335	584	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq7
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
