# BLASTN 2.9.0+
# Query: seq1
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq1	GQ448970.1.1284	100.000	250	0	0	1	250	414	663	5.59e-129	462
seq1	EU778637.1.1304	100.000	250	0	0	1	250	431	680	5.59e-129	462
seq1	GQ449020.1.1309	100.000	250	0	0	1	250	439	688	5.59e-129	462
seq1	EU775534.1.1336	100.000	250	0	0	1	250	498	747	5.59e-129	462
seq1	EU467229.1.1337	100.000	250	0	0	1	250	529	778	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq2
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq2	FJ503081.1.1238	100.000	250	0	0	1	250	365	614	5.59e-129	462
seq2	HQ806883.1.1241	100.000	250	0	0	1	250	507	756	5.59e-129	462
seq2	FJ507556.1.1242	100.000	250	0	0	1	250	380	629	5.59e-129	462
seq2	HQ739791.1.1243	100.000	250	0	0	1	250	504	753	5.59e-129	462
seq2	GQ448940.1.1291	100.000	250	0	0	1	250	516	765	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq3
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq3	KT873246.1.1201	100.000	250	0	0	1	250	492	741	5.59e-129	462
seq3	KX880950.1.1206	100.000	250	0	0	1	250	503	752	5.59e-129	462
seq3	KR632728.1.1209	100.000	250	0	0	1	250	307	556	5.59e-129	462
seq3	JQ818210.1.1210	100.000	250	0	0	1	250	375	624	5.59e-129	462
seq3	KX880948.1.1211	100.000	250	0	0	1	250	499	748	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq4
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq4	EU773558.1.1348	100.000	250	0	0	1	250	509	758	5.59e-129	462
seq4	JQ189051.1.1363	100.000	250	0	0	1	250	509	758	5.59e-129	462
seq4	JQ186162.1.1363	100.000	250	0	0	1	250	509	758	5.59e-129	462
seq4	JQ186900.1.1364	100.000	250	0	0	1	250	509	758	5.59e-129	462
seq4	DQ801321.1.1364	100.000	250	0	0	1	250	529	778	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq5
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq5	FJ363561.1.1364	100.000	250	0	0	1	250	507	756	5.59e-129	462
seq5	KF842600.1.1379	100.000	250	0	0	1	250	527	776	5.59e-129	462
seq5	FJ363242.1.1388	100.000	250	0	0	1	250	527	776	5.59e-129	462
seq5	KF842639.1.1396	100.000	250	0	0	1	250	527	776	5.59e-129	462
seq5	EU779056.1.1397	100.000	250	0	0	1	250	526	775	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq6
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq6	DQ799541.1.1239	100.000	250	0	0	1	250	366	615	5.59e-129	462
seq6	EU778928.1.1310	100.000	250	0	0	1	250	511	760	5.59e-129	462
seq6	EU768116.1.1333	100.000	250	0	0	1	250	512	761	5.59e-129	462
seq6	FJ512681.1.1343	100.000	250	0	0	1	250	519	768	5.59e-129	462
seq6	AY979573.1.1347	100.000	250	0	0	1	250	494	743	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq7
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq7	FJ371873.1.1224	100.000	250	0	0	1	250	367	616	5.59e-129	462
seq7	DQ802238.1.1233	100.000	250	0	0	1	250	366	615	5.59e-129	462
seq7	FJ372284.1.1265	100.000	250	0	0	1	250	410	659	5.59e-129	462
seq7	DQ800956.1.1278	100.000	250	0	0	1	250	503	752	5.59e-129	462
seq7	DQ809515.1.1278	100.000	250	0	0	1	250	411	660	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq8
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq8	FJ362920.1.1206	100.000	250	0	0	1	250	339	588	5.59e-129	462
seq8	FJ364378.1.1235	100.000	250	0	0	1	250	483	732	5.59e-129	462
seq8	DQ799573.1.1279	100.000	250	0	0	1	250	412	661	5.59e-129	462
seq8	DQ802003.1.1280	100.000	250	0	0	1	250	413	662	5.59e-129	462
seq8	DQ797323.1.1281	100.000	250	0	0	1	250	414	663	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq9
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq9	FJ363372.1.1220	100.000	250	0	0	1	250	364	613	5.59e-129	462
seq9	EF071253.1.1234	100.000	250	0	0	1	250	494	743	5.59e-129	462
seq9	FJ367916.1.1243	100.000	250	0	0	1	250	377	626	5.59e-129	462
seq9	FJ365038.1.1246	100.000	250	0	0	1	250	483	732	5.59e-129	462
seq9	EU774377.1.1250	100.000	250	0	0	1	250	414	663	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq10
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq10	FJ364195.1.1387	100.000	250	0	0	1	250	520	769	5.59e-129	462
seq10	EU778988.1.1396	100.000	250	0	0	1	250	519	768	5.59e-129	462
seq10	EU779013.1.1407	100.000	250	0	0	1	250	534	783	5.59e-129	462
seq10	EU778964.1.1407	100.000	250	0	0	1	250	534	783	5.59e-129	462
seq10	EF515660.1.1410	100.000	250	0	0	1	250	534	783	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq11
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq11	FJ365468.1.1237	100.000	250	0	0	1	250	378	627	5.59e-129	462
seq11	AY850500.1.1243	100.000	250	0	0	1	250	421	670	5.59e-129	462
seq11	GQ491485.1.1300	100.000	250	0	0	1	250	440	689	5.59e-129	462
seq11	GQ493863.1.1347	100.000	250	0	0	1	250	509	758	5.59e-129	462
seq11	FJ365334.1.1347	100.000	250	0	0	1	250	509	758	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq12
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq12	FJ370321.1.1203	100.000	250	0	0	1	250	341	590	5.59e-129	462
seq12	FJ363568.1.1214	100.000	250	0	0	1	250	352	601	5.59e-129	462
seq12	DQ806359.1.1216	100.000	250	0	0	1	250	339	588	5.59e-129	462
seq12	DQ795308.1.1216	100.000	250	0	0	1	250	340	589	5.59e-129	462
seq12	DQ797435.1.1287	100.000	250	0	0	1	250	413	662	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq13
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq13	ABIY02000114.1.1263	100.000	250	0	0	1	250	527	776	5.59e-129	462
seq13	AY916390.1.1359	100.000	250	0	0	1	250	507	756	5.59e-129	462
seq13	FJ363187.1.1366	100.000	250	0	0	1	250	509	758	5.59e-129	462
seq13	FJ366028.1.1367	100.000	250	0	0	1	250	507	756	5.59e-129	462
seq13	FJ683989.1.1465	100.000	250	0	0	1	250	527	776	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq14
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq14	LARF01000109.1.1225	100.000	250	0	0	1	250	225	474	5.59e-129	462
seq14	FJ369551.1.1338	100.000	250	0	0	1	250	522	771	5.59e-129	462
seq14	GQ493302.1.1364	100.000	250	0	0	1	250	521	770	5.59e-129	462
seq14	EU764976.1.1376	100.000	250	0	0	1	250	521	770	5.59e-129	462
seq14	FJ364107.1.1382	100.000	250	0	0	1	250	521	770	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq15
# Database: /Users/farnazfouladi/database/SILVA/silva132
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
seq15	FJ370166.1.1335	100.000	250	0	0	1	250	513	762	5.59e-129	462
seq15	DQ799328.1.1342	100.000	250	0	0	1	250	490	739	5.59e-129	462
seq15	EU767186.1.1359	100.000	250	0	0	1	250	509	758	5.59e-129	462
seq15	AY916355.1.1363	100.000	250	0	0	1	250	513	762	5.59e-129	462
seq15	FJ370356.1.1365	100.000	250	0	0	1	250	508	757	5.59e-129	462
# BLASTN 2.9.0+
# Query: seq16
# Database: /Users/farnazfouladi/database/SILVA/silva132
